Entités intégrées;Adresse;Mode d'intégration;Date de clôture;Pourcentage de capital détenu;
;;;;;
A - Mandataire(s) (association de financement ou mandataire financier personne physique);;;;;
AFIR (AFEMA);68 rue du Rocher, 75008 Paris;Intégration Globale;31/12/2022;n.a;
B - Entités concernées;;;;;
;;;;;
comité PARIS 16 AUTEUIL RÉPUBLIQUE Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Mirabeau demain;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Auteuil Sud;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Paris - Passy;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Paris 16 Trocadéro;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Iéna;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La Fourche-Guy Môquet;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Wagram-Courcelles;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Batignolles-Legendre-Lévis;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Epinettes Bessières MLK;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité TERNES-MAILLOT;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pereire-Malesherbes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité CHAMPERRET-BERTHIER;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Jules Joffrin - Bd Ney - Paris 18;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Goutte d'Or - Chateau Rouge - Paris 18;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Montmartre - Grandes Carrières - Paris 18;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Caulaincourt - Marcadet - Paris 18;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Marx Dormoy - La Chapelle - Paris 18;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Stalingrad - Crimée;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Manin Jaurès;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Rosa Parks - Villette;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Buttes Chaumont Belleville;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Place des Fêtes - Pyrénées;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Paris 1er;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Porte des Lilas Télégraphe St Fargeau Fougères;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Porte et cours de Vincennes-Plaine Avron;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Gambetta;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint-Blaise - Réunion;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Belleville - Ménilmontant Amandiers;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Paris 2ème;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Paris 3eme;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Paris 4e;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
EM Paris 5 Comité Nord;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
EM Paris 5 Comité Sud;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Paris 6 Rennes-Saint Sulpice;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Paris 6 - Monnaie Mazarine;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Paris, Jardin du Luxembourg;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Paris 6 DRAGON-St Germain des Prés;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Paris 6 Assas;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Invalides/Sèvres-Babylone;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité EM! Champs de Mars - Breteuil;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bac - Grenelle;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Cler - St Dominique - Gros Caillou;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sciences Po Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Europe;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Elysée;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Beaujon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Opéra-Chaussée d'Antin Paris;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Pigalle-Martyrs;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-Marche - Anvers-Montholon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Faubourg Montmartre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Blanche-Trinité;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Agglomération d'Arras;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Auxi le Chateau Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité EM Berck côte d'Opale;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Béthune;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance LysAa;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance BOULOGNE sur mer AGGLOMÉRATION;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Bruay La Buissière;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Agglomération du Calaisis;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sud-Artois Osartis-Marquion Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance du Ternois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Campagnes d'Artois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Hénin-Beaumont;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Le Touquet;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance LES LENSOIS;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Pays des Caps et Marais d'Opale;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance l'alloeu;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité L'Audomarois Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Territoire du pays d'Opale;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Tau Hoturau Renaissance - Tahiti Nui 3;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Renaissance en Polynésie française - Comité de MAHINA;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité MOOREA Renaissance - Fetia Api No Porinetia;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Renaissance Polynésie  Comité de PAEA;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Tahiti;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
"comité Renaissance ""Porinetia""";68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Tau Hoturau Renaissance - Tahiti Nui 1;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Tau Hoturau Renaissance - Tahiti Nui 2;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité PIRAE, Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance PUNAAUIA;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Punaauia - Haere mai i Renaissance Tahiti - A Tomo Ma’i;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Raromatai Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité  Renaissance Saint Amélie;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité AMBERT LIVRADOIS FOREZ;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité AUBIERE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Ceyrat Beaumont Saint Genès Champanelle;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Clermont Centre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Clermont Nord;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance cournon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Monts du Livradois - 63;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Nord Métropole Grand Clermont;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Issoire et Agglomération;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sancy Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Pont du Château et Environs;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Riom Limagne et Volcan Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Romagnat Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bien vivre ensemble Royat Chamalières;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Combrailles Renaissance!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Thiers Dore et Montagne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Mond'Averne Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Anglet!!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance  Artix, Arthez, Arzacq et alentours;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Bayonne !!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance Biarritz;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pays de Nay, Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité du PAYS BASQUE INTERIEUR;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Comité de JURANCON;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité LESCAR  et son RURAL  Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Oloron Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance Le Béarn des Gaves - Orthez;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance PAU Pyrénées;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Sud Pays basque;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Ribéral - Millas;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité BOMPAS-VILLELONGUE-SAINTE-MARIE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Canet-en-Roussillon Renaissance 66;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité COTE VERMEILLE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vallespir-Albères;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Perpignan !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité LES JEUNES AVEC MACRON 66;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Conflent Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Côte Salanquaise;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saleilles-En-Marche66;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Aspres Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Toulouges Canohès Renaissance 66;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bron Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Caluire-et-Cuire Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance En Beaujolais Belleville;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance avec Chassieu;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Ampuis - Pays de Condrieu Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance CORBAS;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Craponne Saint Genis les Ollières Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Décines est Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Porte Ouest Lyonnais Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance FEYZIN;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Val de Saône Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Francheville;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Genas Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
"comité GIVORS ""Renaissance""";68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La Mulatière & Pierre-Bénite Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Arbresle-Azergues Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Lyon 1er 4ème;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité République Renaissance, Lyon 1er;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Comite de la croix rousse;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lyon Centre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Lyon Saxe - Préfecture - Guichard;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance ! Lyon La Part-Dieu;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Lacassagne Blandan La Manu! #LBLM;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance à la Croix-Rousse;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance: Lyon 04;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lyon 5;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lyon 6e Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lyon 7e Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Lyon 08;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Monplaisir Jet d'eau - Mermoz - Etats Unis - Laennec;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Lyon 9;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Monts et Vallons du Lyonnais - Vallée du Garon Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance à Meyzieu;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance Mions;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité PAYS MORNANTAIS;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Oullins  Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Rillieux-la-Pape et Sathonay-Camp;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sainte-Foy-lès-Lyon Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance St Fons;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité St Genis-Irigny Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Val-de-Saône Métropole de Lyon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Saint Priest;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint symphorien d'ozon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Tassin la Demi-Lune Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Charbonnières Marcy Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vaulx Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Vénissieux !!!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance En Beaujolais Villefranche;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Villeurbanne centre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Villeurbanne Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Renaissance! Comité local Autunois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance! en Charolais-Brionnais;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Chagny;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance!  Grand Chalon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La jeunesse Renaissance 71;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Chauffailles entre Saône et Loire;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! 63;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance La Chapelle de Guinchay;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le 71Renaissance avec Emmanuel Macron;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance ! Le Creusot;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Mâconnais Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance à Louhans;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les San Marciaux Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint Rémy Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Bassin Minier Montceau;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bresse Revermont Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sennecey le Grand;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Connérré et Dollon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Allonnes, Arnage, Mulsanne et Spay;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sillé-le-Guillaume, Conlie et Cures;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Ecommoy et Mayet;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La Ferté Bernard;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La Flèche;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Mans Centre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Mans Nord;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
